hybrid_run_id,policy_version,experiment_id,dataset,anomaly_type,anomaly_rate,method,records,true_anomalies,predicted_anomalies,tp,tn,fp,fn,precision,recall,f1,false_positive_rate,false_negative_rate,specificity,accuracy,balanced_accuracy,pr_auc
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,healthcare_A3_r01_s1242,healthcare,A3,0.01,RULE_ONLY,5000,1018,0,0,3982,0,1018,0.0,0.0,0.0,0.0,1.0,1.0,0.7964,0.5,0.2036
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,healthcare_A3_r01_s1242,healthcare,A3,0.01,ISOLATION_FOREST,5000,1018,57,15,3940,42,1003,0.2631578947368421,0.014734774066797643,0.027906976744186046,0.01054746358613762,0.9852652259332023,0.9894525364138623,0.791,0.50209365524033,0.2103024503813047
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,healthcare_A3_r01_s1242,healthcare,A3,0.01,LOCAL_OUTLIER_FACTOR,5000,1018,1029,1018,3971,11,0,0.989310009718173,1.0,0.9946262823644357,0.0027624309392265192,0.0,0.9972375690607734,0.9978,0.9986187845303867,1.0
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,healthcare_A3_r01_s1242,healthcare,A3,0.01,AI_CONSENSUS,5000,1018,1071,1018,3929,53,0,0.9505135387488328,1.0,0.9746290090952608,0.013309894525364139,0.0,0.9866901054746359,0.9894,0.993345052737318,0.6024788196735847
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,healthcare_A3_r01_s1242,healthcare,A3,0.01,HYBRID_V1,5000,1018,1151,995,3826,156,23,0.8644656820156386,0.9774066797642437,0.9174734900875979,0.03917629331993973,0.022593320235756387,0.9608237066800602,0.9642,0.969115193222152,0.9338939250561513
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,healthcare_A3_r05_s1243,healthcare,A3,0.05,RULE_ONLY,5088,5088,0,0,0,0,5088,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,healthcare_A3_r05_s1243,healthcare,A3,0.05,ISOLATION_FOREST,5088,5088,55,55,0,0,5033,1.0,0.010809748427672955,0.021388294769589734,0.0,0.9891902515723271,0.0,0.010809748427672955,0.005404874213836478,
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,healthcare_A3_r05_s1243,healthcare,A3,0.05,LOCAL_OUTLIER_FACTOR,5088,5088,5088,5088,0,0,0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5,
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,healthcare_A3_r05_s1243,healthcare,A3,0.05,AI_CONSENSUS,5088,5088,5088,5088,0,0,0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5,
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,healthcare_A3_r05_s1243,healthcare,A3,0.05,HYBRID_V1,5088,5088,2502,2502,0,0,2586,1.0,0.49174528301886794,0.6592885375494071,0.0,0.5082547169811321,0.0,0.49174528301886794,0.24587264150943397,
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,healthcare_A3_r10_s1244,healthcare,A3,0.1,RULE_ONLY,10177,10177,0,0,0,0,10177,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,healthcare_A3_r10_s1244,healthcare,A3,0.1,ISOLATION_FOREST,10177,10177,98,98,0,0,10079,1.0,0.009629556843863614,0.019075425790754257,0.0,0.9903704431561364,0.0,0.009629556843863614,0.004814778421931807,
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,healthcare_A3_r10_s1244,healthcare,A3,0.1,LOCAL_OUTLIER_FACTOR,10177,10177,10177,10177,0,0,0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5,
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,healthcare_A3_r10_s1244,healthcare,A3,0.1,AI_CONSENSUS,10177,10177,10177,10177,0,0,0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5,
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,healthcare_A3_r10_s1244,healthcare,A3,0.1,HYBRID_V1,10177,10177,4931,4931,0,0,5246,1.0,0.48452392650093346,0.6527667460947842,0.0,0.5154760734990665,0.0,0.48452392650093346,0.24226196325046673,
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,healthcare_A4_r01_s1342,healthcare,A4,0.01,RULE_ONLY,5000,1018,0,0,3982,0,1018,0.0,0.0,0.0,0.0,1.0,1.0,0.7964,0.5,0.2036
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,healthcare_A4_r01_s1342,healthcare,A4,0.01,ISOLATION_FOREST,5000,1018,67,25,3940,42,993,0.373134328358209,0.02455795677799607,0.04608294930875576,0.01054746358613762,0.9754420432220039,0.9894525364138623,0.793,0.5070052465959292,0.2656957495998889
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,healthcare_A4_r01_s1342,healthcare,A4,0.01,LOCAL_OUTLIER_FACTOR,5000,1018,1024,1018,3976,6,0,0.994140625,1.0,0.9970617042115573,0.0015067805123053742,0.0,0.9984932194876946,0.9988,0.9992466097438473,0.999991289732364
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,healthcare_A4_r01_s1342,healthcare,A4,0.01,AI_CONSENSUS,5000,1018,1066,1018,3934,48,0,0.9549718574108818,1.0,0.9769673704414588,0.012054244098442994,0.0,0.987945755901557,0.9904,0.9939728779507785,0.6929189261873457
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,healthcare_A4_r01_s1342,healthcare,A4,0.01,HYBRID_V1,5000,1018,1151,994,3825,157,24,0.8635968722849696,0.9764243614931237,0.9165514061779622,0.03942742340532396,0.023575638506876228,0.9605725765946761,0.9638,0.9684984690438999,0.9510297927518006
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,healthcare_A4_r05_s1343,healthcare,A4,0.05,RULE_ONLY,5088,5088,0,0,0,0,5088,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,healthcare_A4_r05_s1343,healthcare,A4,0.05,ISOLATION_FOREST,5088,5088,96,96,0,0,4992,1.0,0.018867924528301886,0.037037037037037035,0.0,0.9811320754716981,0.0,0.018867924528301886,0.009433962264150943,
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,healthcare_A4_r05_s1343,healthcare,A4,0.05,LOCAL_OUTLIER_FACTOR,5088,5088,5088,5088,0,0,0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5,
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,healthcare_A4_r05_s1343,healthcare,A4,0.05,AI_CONSENSUS,5088,5088,5088,5088,0,0,0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5,
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,healthcare_A4_r05_s1343,healthcare,A4,0.05,HYBRID_V1,5088,5088,2362,2362,0,0,2726,1.0,0.46422955974842767,0.6340939597315436,0.0,0.5357704402515723,0.0,0.46422955974842767,0.23211477987421383,
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,healthcare_A4_r10_s1344,healthcare,A4,0.1,RULE_ONLY,10177,10177,0,0,0,0,10177,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,healthcare_A4_r10_s1344,healthcare,A4,0.1,ISOLATION_FOREST,10177,10177,193,193,0,0,9984,1.0,0.018964331335364057,0.03722275795564127,0.0,0.981035668664636,0.0,0.018964331335364057,0.009482165667682028,
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,healthcare_A4_r10_s1344,healthcare,A4,0.1,LOCAL_OUTLIER_FACTOR,10177,10177,10177,10177,0,0,0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5,
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,healthcare_A4_r10_s1344,healthcare,A4,0.1,AI_CONSENSUS,10177,10177,10177,10177,0,0,0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5,
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,healthcare_A4_r10_s1344,healthcare,A4,0.1,HYBRID_V1,10177,10177,4689,4689,0,0,5488,1.0,0.4607448167436376,0.6308354634736983,0.0,0.5392551832563623,0.0,0.4607448167436376,0.2303724083718188,
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,healthcare_A5_r01_s1442,healthcare,A5,0.01,RULE_ONLY,5000,1018,0,0,3982,0,1018,0.0,0.0,0.0,0.0,1.0,1.0,0.7964,0.5,0.2036
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,healthcare_A5_r01_s1442,healthcare,A5,0.01,ISOLATION_FOREST,5000,1018,59,15,3938,44,1003,0.2542372881355932,0.014734774066797643,0.027855153203342618,0.011049723756906077,0.9852652259332023,0.988950276243094,0.7906,0.5018425251549458,0.23513747468071997
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,healthcare_A5_r01_s1442,healthcare,A5,0.01,LOCAL_OUTLIER_FACTOR,5000,1018,31,22,3973,9,996,0.7096774193548387,0.021611001964636542,0.04194470924690181,0.0022601707684580612,0.9783889980353635,0.9977398292315419,0.799,0.5096754155980893,0.5839077531240092
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,healthcare_A5_r01_s1442,healthcare,A5,0.01,AI_CONSENSUS,5000,1018,90,37,3929,53,981,0.4111111111111111,0.036345776031434185,0.06678700361010831,0.013309894525364139,0.9636542239685658,0.9866901054746359,0.7932,0.511517940753035,0.4449848181207206
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,healthcare_A5_r01_s1442,healthcare,A5,0.01,HYBRID_V1,5000,1018,527,277,3732,250,741,0.5256166982922201,0.27210216110019647,0.3585760517799353,0.06278252134605726,0.7278978388998035,0.9372174786539428,0.8018,0.6046598198770696,0.43077626377831973
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,healthcare_A5_r05_s1443,healthcare,A5,0.05,RULE_ONLY,5088,5088,0,0,0,0,5088,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,healthcare_A5_r05_s1443,healthcare,A5,0.05,ISOLATION_FOREST,5088,5088,90,90,0,0,4998,1.0,0.01768867924528302,0.03476245654692932,0.0,0.9823113207547169,0.0,0.01768867924528302,0.00884433962264151,
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,healthcare_A5_r05_s1443,healthcare,A5,0.05,LOCAL_OUTLIER_FACTOR,5088,5088,132,132,0,0,4956,1.0,0.025943396226415096,0.05057471264367816,0.0,0.9740566037735849,0.0,0.025943396226415096,0.012971698113207548,
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,healthcare_A5_r05_s1443,healthcare,A5,0.05,AI_CONSENSUS,5088,5088,219,219,0,0,4869,1.0,0.04304245283018868,0.08253250423968343,0.0,0.9569575471698113,0.0,0.04304245283018868,0.02152122641509434,
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,healthcare_A5_r05_s1443,healthcare,A5,0.05,HYBRID_V1,5088,5088,531,531,0,0,4557,1.0,0.10436320754716981,0.18900160170848906,0.0,0.8956367924528302,0.0,0.10436320754716981,0.052181603773584904,
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,healthcare_A5_r10_s1444,healthcare,A5,0.1,RULE_ONLY,10177,10177,0,0,0,0,10177,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,healthcare_A5_r10_s1444,healthcare,A5,0.1,ISOLATION_FOREST,10177,10177,180,180,0,0,9997,1.0,0.01768694114179031,0.03475910012551897,0.0,0.9823130588582097,0.0,0.01768694114179031,0.008843470570895155,
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,healthcare_A5_r10_s1444,healthcare,A5,0.1,LOCAL_OUTLIER_FACTOR,10177,10177,283,283,0,0,9894,1.0,0.027807801906259214,0.054110898661567874,0.0,0.9721921980937408,0.0,0.027807801906259214,0.013903900953129607,
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,healthcare_A5_r10_s1444,healthcare,A5,0.1,AI_CONSENSUS,10177,10177,456,456,0,0,9721,1.0,0.044806917559202124,0.08577071381548011,0.0,0.9551930824407979,0.0,0.044806917559202124,0.022403458779601062,
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,healthcare_A5_r10_s1444,healthcare,A5,0.1,HYBRID_V1,10177,10177,1095,1095,0,0,9082,1.0,0.10759555861255773,0.19428672817601136,0.0,0.8924044413874422,0.0,0.10759555861255773,0.05379777930627887,
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,healthcare_A6_r01_s1542,healthcare,A6,0.01,RULE_ONLY,5000,1018,0,0,3982,0,1018,0.0,0.0,0.0,0.0,1.0,1.0,0.7964,0.5,0.2036
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,healthcare_A6_r01_s1542,healthcare,A6,0.01,ISOLATION_FOREST,5000,1018,62,18,3938,44,1000,0.2903225806451613,0.01768172888015717,0.03333333333333333,0.011049723756906077,0.9823182711198428,0.988950276243094,0.7912,0.5033160025616256,0.250771029958195
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,healthcare_A6_r01_s1542,healthcare,A6,0.01,LOCAL_OUTLIER_FACTOR,5000,1018,971,958,3969,13,60,0.9866117404737385,0.9410609037328095,0.963298139768728,0.0032646911099949772,0.05893909626719057,0.9967353088900051,0.9854,0.9688981063114073,0.9916564970642509
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,healthcare_A6_r01_s1542,healthcare,A6,0.01,AI_CONSENSUS,5000,1018,1017,960,3925,57,58,0.943952802359882,0.9430255402750491,0.9434889434889435,0.014314414866901055,0.05697445972495088,0.9856855851330989,0.977,0.9643555627040741,0.6746720474398246
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,healthcare_A6_r01_s1542,healthcare,A6,0.01,HYBRID_V1,5000,1018,1099,943,3826,156,75,0.8580527752502275,0.9263261296660118,0.8908833254605574,0.03917629331993973,0.07367387033398821,0.9608237066800602,0.9538,0.943574918173036,0.9226145834456377
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,healthcare_A6_r05_s1543,healthcare,A6,0.05,RULE_ONLY,5088,5088,0,0,0,0,5088,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,healthcare_A6_r05_s1543,healthcare,A6,0.05,ISOLATION_FOREST,5088,5088,117,117,0,0,4971,1.0,0.022995283018867923,0.044956772334293946,0.0,0.9770047169811321,0.0,0.022995283018867923,0.011497641509433961,
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,healthcare_A6_r05_s1543,healthcare,A6,0.05,LOCAL_OUTLIER_FACTOR,5088,5088,4773,4773,0,0,315,1.0,0.9380896226415094,0.9680559780955278,0.0,0.061910377358490566,0.0,0.9380896226415094,0.4690448113207547,
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,healthcare_A6_r05_s1543,healthcare,A6,0.05,AI_CONSENSUS,5088,5088,4784,4784,0,0,304,1.0,0.940251572327044,0.9692058346839546,0.0,0.059748427672955975,0.0,0.940251572327044,0.470125786163522,
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,healthcare_A6_r05_s1543,healthcare,A6,0.05,HYBRID_V1,5088,5088,2335,2335,0,0,2753,1.0,0.4589229559748428,0.6291256904216624,0.0,0.5410770440251572,0.0,0.4589229559748428,0.2294614779874214,
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,healthcare_A6_r10_s1544,healthcare,A6,0.1,RULE_ONLY,10177,10177,0,0,0,0,10177,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,healthcare_A6_r10_s1544,healthcare,A6,0.1,ISOLATION_FOREST,10177,10177,197,197,0,0,9980,1.0,0.019357374471848286,0.03797956429535377,0.0,0.9806426255281517,0.0,0.019357374471848286,0.009678687235924143,
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,healthcare_A6_r10_s1544,healthcare,A6,0.1,LOCAL_OUTLIER_FACTOR,10177,10177,9524,9524,0,0,653,1.0,0.9358357079689495,0.9668544743921629,0.0,0.06416429203105041,0.0,0.9358357079689495,0.4679178539844748,
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,healthcare_A6_r10_s1544,healthcare,A6,0.1,AI_CONSENSUS,10177,10177,9541,9541,0,0,636,1.0,0.9375061412990076,0.9677452074246881,0.0,0.06249385870099244,0.0,0.9375061412990076,0.4687530706495038,
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,healthcare_A6_r10_s1544,healthcare,A6,0.1,HYBRID_V1,10177,10177,4586,4586,0,0,5591,1.0,0.4506239559791687,0.6212829370724108,0.0,0.5493760440208313,0.0,0.4506239559791687,0.22531197798958436,
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,healthcare_A7_r01_s1642,healthcare,A7,0.01,RULE_ONLY,5000,1018,0,0,3982,0,1018,0.0,0.0,0.0,0.0,1.0,1.0,0.7964,0.5,0.2036
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,healthcare_A7_r01_s1642,healthcare,A7,0.01,ISOLATION_FOREST,5000,1018,56,21,3947,35,997,0.375,0.0206286836935167,0.03910614525139665,0.008789552988448015,0.9793713163064833,0.991210447011552,0.7936,0.5059195653525344,0.26773578543096493
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,healthcare_A7_r01_s1642,healthcare,A7,0.01,LOCAL_OUTLIER_FACTOR,5000,1018,77,66,3971,11,952,0.8571428571428571,0.06483300589390963,0.12054794520547946,0.0027624309392265192,0.9351669941060904,0.9972375690607734,0.8074,0.5310352874773415,0.6244746667572967
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,healthcare_A7_r01_s1642,healthcare,A7,0.01,AI_CONSENSUS,5000,1018,132,86,3936,46,932,0.6515151515151515,0.08447937131630648,0.14956521739130435,0.011551983927674536,0.9155206286836935,0.9884480160723255,0.8044,0.536463693694316,0.49337141290880876
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,healthcare_A7_r01_s1642,healthcare,A7,0.01,HYBRID_V1,5000,1018,537,306,3751,231,712,0.5698324022346368,0.3005893909626719,0.3935691318327974,0.058011049723756904,0.6994106090373281,0.9419889502762431,0.8114,0.6212891706194574,0.5019972456780865
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,healthcare_A7_r05_s1643,healthcare,A7,0.05,RULE_ONLY,5088,5088,0,0,0,0,5088,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,healthcare_A7_r05_s1643,healthcare,A7,0.05,ISOLATION_FOREST,5088,5088,104,104,0,0,4984,1.0,0.020440251572327043,0.040061633281972264,0.0,0.9795597484276729,0.0,0.020440251572327043,0.010220125786163521,
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,healthcare_A7_r05_s1643,healthcare,A7,0.05,LOCAL_OUTLIER_FACTOR,5088,5088,306,306,0,0,4782,1.0,0.060141509433962265,0.11345939933259176,0.0,0.9398584905660378,0.0,0.060141509433962265,0.030070754716981132,
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,healthcare_A7_r05_s1643,healthcare,A7,0.05,AI_CONSENSUS,5088,5088,405,405,0,0,4683,1.0,0.07959905660377359,0.1474604041507373,0.0,0.9204009433962265,0.0,0.07959905660377359,0.039799528301886794,
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,healthcare_A7_r05_s1643,healthcare,A7,0.05,HYBRID_V1,5088,5088,650,650,0,0,4438,1.0,0.12775157232704404,0.2265597769257581,0.0,0.872248427672956,0.0,0.12775157232704404,0.06387578616352202,
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,healthcare_A7_r10_s1644,healthcare,A7,0.1,RULE_ONLY,10177,10177,0,0,0,0,10177,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,healthcare_A7_r10_s1644,healthcare,A7,0.1,ISOLATION_FOREST,10177,10177,241,241,0,0,9936,1.0,0.023680848973174805,0.04626607794202342,0.0,0.9763191510268252,0.0,0.023680848973174805,0.011840424486587403,
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,healthcare_A7_r10_s1644,healthcare,A7,0.1,LOCAL_OUTLIER_FACTOR,10177,10177,615,615,0,0,9562,1.0,0.06043038223445023,0.11397331356560415,0.0,0.9395696177655498,0.0,0.06043038223445023,0.030215191117225114,
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,healthcare_A7_r10_s1644,healthcare,A7,0.1,AI_CONSENSUS,10177,10177,844,844,0,0,9333,1.0,0.08293210179817236,0.15316214499591688,0.0,0.9170678982018277,0.0,0.08293210179817236,0.04146605089908618,
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,healthcare_A7_r10_s1644,healthcare,A7,0.1,HYBRID_V1,10177,10177,1320,1320,0,0,8857,1.0,0.1297042350397956,0.22962511959641646,0.0,0.8702957649602043,0.0,0.1297042350397956,0.0648521175198978,
HYBRID_20260727T160302Z,HYBRID_POLICY_V1.0,retail_A1_r01_s2042,retail,A1,0.01,RULE_ONLY,6000,60,399,5,5546,394,55,0.012531328320802004,0.08333333333333333,0.02178649237472767,0.06632996632996634,0.9166666666666666,0.9336700336700336,0.9251666666666667,0.5085016835016835,0.0102109440267335
