records,true_anomalies,predicted_anomalies,tp,tn,fp,fn,precision,recall,f1,false_positive_rate,false_negative_rate,specificity,balanced_accuracy,experiment_id,dataset,outer_fold,method,true_positive,false_positive,false_negative,true_negative,anomaly_type,anomaly_rate
10000.0,1000.0,2688.0,1000.0,7312.0,1688.0,0.0,0.37202380952380953,1.0,0.5422993492407809,0.18755555555555556,0.0,0.8124444444444444,0.9062222222222223,retail_A5_r10_s2444,retail,2.0,HYBRID_V1,,,,,,
10000.0,1000.0,2180.0,1000.0,7820.0,1180.0,0.0,0.45871559633027525,1.0,0.628930817610063,0.13111111111111112,0.0,0.8688888888888889,0.9344444444444444,retail_A5_r10_s2444,retail,2.0,HYBRID_V3_NESTED,,,,,,
10000.0,1000.0,581.0,9.0,8428.0,572.0,991.0,0.01549053356282272,0.009,0.011385199240986715,0.06355555555555556,0.991,0.9364444444444444,0.4727222222222222,retail_A5_r10_s2444,retail,2.0,RULE_ONLY,,,,,,
10000.0,100.0,2761.0,99.0,7238.0,2662.0,1.0,0.035856573705179286,0.99,0.0692065711289759,0.2688888888888889,0.01,0.7311111111111112,0.8605555555555555,retail_A6_r01_s2542,retail,1.0,AI_CONSENSUS,,,,,,
10000.0,100.0,2095.0,98.0,7903.0,1997.0,2.0,0.04677804295942721,0.98,0.08929384965831437,0.2017171717171717,0.02,0.7982828282828283,0.8891414141414141,retail_A6_r01_s2542,retail,1.0,HYBRID_V1,,,,,,
10000.0,100.0,1465.0,98.0,8533.0,1367.0,2.0,0.06689419795221843,0.98,0.12523961661341854,0.13808080808080808,0.02,0.861919191919192,0.920959595959596,retail_A6_r01_s2542,retail,1.0,HYBRID_V3_NESTED,,,,,,
10000.0,100.0,713.0,1.0,9188.0,712.0,99.0,0.001402524544179523,0.01,0.0024600246002460025,0.07191919191919192,0.99,0.9280808080808081,0.46904040404040404,retail_A6_r01_s2542,retail,1.0,RULE_ONLY,,,,,,
10000.0,500.0,3053.0,496.0,6943.0,2557.0,4.0,0.16246315099901737,0.992,0.27920067548550526,0.2691578947368421,0.008,0.7308421052631578,0.8614210526315789,retail_A6_r05_s2543,retail,2.0,AI_CONSENSUS,,,,,,
10000.0,500.0,2289.0,484.0,7695.0,1805.0,16.0,0.21144604630843164,0.968,0.347077805665113,0.19,0.032,0.81,0.889,retail_A6_r05_s2543,retail,2.0,HYBRID_V1,,,,,,
10000.0,500.0,1740.0,484.0,8244.0,1256.0,16.0,0.27816091954022987,0.968,0.4321428571428571,0.13221052631578947,0.032,0.8677894736842106,0.9178947368421053,retail_A6_r05_s2543,retail,2.0,HYBRID_V3_NESTED,,,,,,
10000.0,500.0,626.0,5.0,8879.0,621.0,495.0,0.007987220447284345,0.01,0.008880994671403197,0.06536842105263158,0.99,0.9346315789473684,0.4723157894736842,retail_A6_r05_s2543,retail,2.0,RULE_ONLY,,,,,,
10000.0,1000.0,3414.0,990.0,6576.0,2424.0,10.0,0.28998242530755713,0.99,0.44857272315360225,0.2693333333333333,0.01,0.7306666666666667,0.8603333333333334,retail_A6_r10_s2544,retail,1.0,AI_CONSENSUS,,,,,,
10000.0,1000.0,2639.0,977.0,7338.0,1662.0,23.0,0.37021599090564605,0.977,0.5369607034899697,0.18466666666666667,0.023,0.8153333333333334,0.8961666666666667,retail_A6_r10_s2544,retail,1.0,HYBRID_V1,,,,,,
10000.0,1000.0,2090.0,976.0,7886.0,1114.0,24.0,0.46698564593301434,0.976,0.631715210355987,0.12377777777777778,0.024,0.8762222222222222,0.9261111111111111,retail_A6_r10_s2544,retail,1.0,HYBRID_V3_NESTED,,,,,,
10000.0,1000.0,617.0,14.0,8397.0,603.0,986.0,0.022690437601296597,0.014,0.017316017316017316,0.067,0.986,0.933,0.47350000000000003,retail_A6_r10_s2544,retail,1.0,RULE_ONLY,,,,,,
10000.0,100.0,2748.0,17.0,7169.0,2731.0,83.0,0.006186317321688501,0.17,0.01193820224719101,0.27585858585858586,0.83,0.7241414141414141,0.44707070707070706,retail_A7_r01_s2642,retail,3.0,AI_CONSENSUS,,,,,,
10000.0,100.0,2055.0,18.0,7863.0,2037.0,82.0,0.008759124087591242,0.18,0.016705336426914155,0.20575757575757575,0.82,0.7942424242424242,0.48712121212121207,retail_A7_r01_s2642,retail,3.0,HYBRID_V1,,,,,,
10000.0,100.0,1465.0,17.0,8452.0,1448.0,83.0,0.011604095563139932,0.17,0.02172523961661342,0.14626262626262626,0.83,0.8537373737373737,0.5118686868686868,retail_A7_r01_s2642,retail,3.0,HYBRID_V3_NESTED,,,,,,
10000.0,100.0,676.0,2.0,9226.0,674.0,98.0,0.0029585798816568047,0.02,0.005154639175257732,0.06808080808080808,0.98,0.9319191919191919,0.47595959595959597,retail_A7_r01_s2642,retail,3.0,RULE_ONLY,,,,,,
10000.0,500.0,2620.0,83.0,6963.0,2537.0,417.0,0.0316793893129771,0.166,0.0532051282051282,0.2670526315789474,0.834,0.7329473684210527,0.44947368421052636,retail_A7_r05_s2643,retail,1.0,AI_CONSENSUS,,,,,,
10000.0,500.0,2005.0,88.0,7583.0,1917.0,412.0,0.04389027431421447,0.176,0.07025948103792415,0.20178947368421052,0.824,0.7982105263157895,0.4871052631578947,retail_A7_r05_s2643,retail,1.0,HYBRID_V1,,,,,,
10000.0,500.0,1425.0,83.0,8158.0,1342.0,417.0,0.05824561403508772,0.166,0.08623376623376625,0.14126315789473684,0.834,0.8587368421052631,0.5123684210526316,retail_A7_r05_s2643,retail,1.0,HYBRID_V3_NESTED,,,,,,
10000.0,500.0,644.0,7.0,8863.0,637.0,493.0,0.010869565217391304,0.014,0.012237762237762238,0.06705263157894736,0.986,0.9329473684210526,0.4734736842105263,retail_A7_r05_s2643,retail,1.0,RULE_ONLY,,,,,,
10000.0,1000.0,2646.0,180.0,6534.0,2466.0,820.0,0.06802721088435375,0.18,0.09873834339001646,0.274,0.82,0.726,0.45299999999999996,retail_A7_r10_s2644,retail,2.0,AI_CONSENSUS,,,,,,
10000.0,1000.0,1907.0,195.0,7288.0,1712.0,805.0,0.10225485055060304,0.195,0.13415892672858615,0.1902222222222222,0.805,0.8097777777777778,0.5023888888888889,retail_A7_r10_s2644,retail,2.0,HYBRID_V1,,,,,,
10000.0,1000.0,1404.0,180.0,7776.0,1224.0,820.0,0.1282051282051282,0.18,0.1497504159733777,0.136,0.82,0.864,0.522,retail_A7_r10_s2644,retail,2.0,HYBRID_V3_NESTED,,,,,,
10000.0,1000.0,572.0,18.0,8446.0,554.0,982.0,0.03146853146853147,0.018,0.022900763358778626,0.06155555555555556,0.982,0.9384444444444444,0.4782222222222222,retail_A7_r10_s2644,retail,2.0,RULE_ONLY,,,,,,
,,,,,,,0.06583278472679395,1.0,0.12353304508956148,0.14333333333333334,0.0,0.8566666666666667,0.9283333333333333,finance_A1_r01_s42,finance,,HYBRID_V3_GOVERNED,100.0,1419.0,0.0,8481.0,A1,0.01
,,,,,,,0.28042624789680315,1.0,0.43802014892685065,0.13505263157894737,0.0,0.8649473684210527,0.9324736842105263,finance_A1_r05_s43,finance,,HYBRID_V3_GOVERNED,500.0,1283.0,0.0,8217.0,A1,0.05
,,,,,,,0.43591979075850046,1.0,0.6071645415907712,0.14377777777777778,0.0,0.8562222222222222,0.9281111111111111,finance_A1_r10_s44,finance,,HYBRID_V3_GOVERNED,1000.0,1294.0,0.0,7706.0,A1,0.1
,,,,,,,0.06459948320413436,1.0,0.12135922330097086,0.14626262626262626,0.0,0.8537373737373737,0.9268686868686868,finance_A2_r01_s142,finance,,HYBRID_V3_GOVERNED,100.0,1448.0,0.0,8452.0,A2,0.01
,,,,,,,0.22737608003638018,1.0,0.3705075954057058,0.17884210526315789,0.0,0.8211578947368421,0.910578947368421,finance_A2_r05_s143,finance,,HYBRID_V3_GOVERNED,500.0,1699.0,0.0,7801.0,A2,0.05
,,,,,,,0.33222591362126247,1.0,0.49875311720698257,0.22333333333333333,0.0,0.7766666666666666,0.8883333333333333,finance_A2_r10_s144,finance,,HYBRID_V3_GOVERNED,1000.0,2010.0,0.0,6990.0,A2,0.1
,,,,,,,0.06693440428380187,1.0,0.12547051442910917,0.1408080808080808,0.0,0.8591919191919192,0.9295959595959595,finance_A3_r01_s242,finance,,HYBRID_V3_GOVERNED,100.0,1394.0,0.0,8506.0,A3,0.01
,,,,,,,0.2692514808831449,1.0,0.4242681374628765,0.14284210526315788,0.0,0.8571578947368421,0.9285789473684211,finance_A3_r05_s243,finance,,HYBRID_V3_GOVERNED,500.0,1357.0,0.0,8143.0,A3,0.05
,,,,,,,0.44682752457551383,1.0,0.6176652254478073,0.13755555555555554,0.0,0.8624444444444445,0.9312222222222222,finance_A3_r10_s244,finance,,HYBRID_V3_GOVERNED,1000.0,1238.0,0.0,7762.0,A3,0.1
,,,,,,,0.05383580080753701,0.8,0.1008827238335435,0.14202020202020202,0.2,0.857979797979798,0.8289898989898989,finance_A4_r01_s342,finance,,HYBRID_V3_GOVERNED,80.0,1406.0,20.0,8494.0,A4,0.01
,,,,,,,0.22151898734177214,0.77,0.34405719392314565,0.14242105263157895,0.23,0.8575789473684211,0.8137894736842106,finance_A4_r05_s343,finance,,HYBRID_V3_GOVERNED,385.0,1353.0,115.0,8147.0,A4,0.05
,,,,,,,0.3678459937565036,0.707,0.4839151266255989,0.135,0.293,0.865,0.786,finance_A4_r10_s344,finance,,HYBRID_V3_GOVERNED,707.0,1215.0,293.0,7785.0,A4,0.1
,,,,,,,0.010744985673352435,0.15,0.020053475935828874,0.1394949494949495,0.85,0.8605050505050506,0.5052525252525253,finance_A5_r01_s442,finance,,HYBRID_V3_GOVERNED,15.0,1381.0,85.0,8519.0,A5,0.01
,,,,,,,0.07475317348377997,0.212,0.11053180396246089,0.13810526315789473,0.788,0.8618947368421053,0.5369473684210526,finance_A5_r05_s443,finance,,HYBRID_V3_GOVERNED,106.0,1312.0,394.0,8188.0,A5,0.05
,,,,,,,0.12603305785123967,0.183,0.14926590538336051,0.141,0.817,0.859,0.521,finance_A5_r10_s444,finance,,HYBRID_V3_GOVERNED,183.0,1269.0,817.0,7731.0,A5,0.1
,,,,,,,0.01072961373390558,0.15,0.020026702269692925,0.1396969696969697,0.85,0.8603030303030303,0.5051515151515151,finance_A6_r01_s542,finance,,HYBRID_V3_GOVERNED,15.0,1383.0,85.0,8517.0,A6,0.01
,,,,,,,0.04905395935529082,0.14,0.0726517903476907,0.14284210526315788,0.86,0.8571578947368421,0.49857894736842107,finance_A6_r05_s543,finance,,HYBRID_V3_GOVERNED,70.0,1357.0,430.0,8143.0,A6,0.05
,,,,,,,0.11773255813953488,0.162,0.13636363636363635,0.1348888888888889,0.838,0.8651111111111112,0.5135555555555555,finance_A6_r10_s544,finance,,HYBRID_V3_GOVERNED,162.0,1214.0,838.0,7786.0,A6,0.1
,,,,,,,0.013196480938416423,0.18,0.02459016393442623,0.13595959595959595,0.82,0.864040404040404,0.522020202020202,finance_A7_r01_s642,finance,,HYBRID_V3_GOVERNED,18.0,1346.0,82.0,8554.0,A7,0.01
,,,,,,,0.07237299930410578,0.208,0.10738255033557047,0.1403157894736842,0.792,0.8596842105263158,0.5338421052631579,finance_A7_r05_s643,finance,,HYBRID_V3_GOVERNED,104.0,1333.0,396.0,8167.0,A7,0.05
,,,,,,,0.1430472388556221,0.215,0.17179384738314024,0.1431111111111111,0.785,0.8568888888888889,0.5359444444444444,finance_A7_r10_s644,finance,,HYBRID_V3_GOVERNED,215.0,1288.0,785.0,7712.0,A7,0.1
,,,,,,,0.35335689045936397,1.0,0.5221932114882506,0.018484848484848486,0.0,0.9815151515151516,0.9907575757575757,healthcare_A1_r01_s1042,healthcare,,HYBRID_V3_GOVERNED,100.0,183.0,0.0,9717.0,A1,0.01
,,,,,,,0.7418397626112759,1.0,0.8517887563884156,0.01831578947368421,0.0,0.9816842105263158,0.990842105263158,healthcare_A1_r05_s1043,healthcare,,HYBRID_V3_GOVERNED,500.0,174.0,0.0,9326.0,A1,0.05
,,,,,,,0.8583690987124464,1.0,0.9237875288683602,0.018333333333333333,0.0,0.9816666666666667,0.9908333333333333,healthcare_A1_r10_s1044,healthcare,,HYBRID_V3_GOVERNED,1000.0,165.0,0.0,8835.0,A1,0.1
,,,,,,,0.27548209366391185,1.0,0.4319654427645788,0.026565656565656567,0.0,0.9734343434343434,0.9867171717171717,healthcare_A2_r01_s1142,healthcare,,HYBRID_V3_GOVERNED,100.0,263.0,0.0,9637.0,A2,0.01
,,,,,,,0.43215211754537597,1.0,0.6035003017501509,0.0691578947368421,0.0,0.9308421052631579,0.965421052631579,healthcare_A2_r05_s1143,healthcare,,HYBRID_V3_GOVERNED,500.0,657.0,0.0,8843.0,A2,0.05
,,,,,,,0.48851978505129456,1.0,0.6563833278634723,0.11633333333333333,0.0,0.8836666666666667,0.9418333333333333,healthcare_A2_r10_s1144,healthcare,,HYBRID_V3_GOVERNED,1000.0,1047.0,0.0,7953.0,A2,0.1
,,,,,,,0.40160642570281124,1.0,0.5730659025787965,0.01505050505050505,0.0,0.9849494949494949,0.9924747474747475,healthcare_A3_r01_s1242,healthcare,,HYBRID_V3_GOVERNED,100.0,149.0,0.0,9751.0,A3,0.01
,,,,,,,0.8912655971479501,1.0,0.942507068803016,0.006421052631578947,0.0,0.993578947368421,0.9967894736842104,healthcare_A3_r05_s1243,healthcare,,HYBRID_V3_GOVERNED,500.0,61.0,0.0,9439.0,A3,0.05
,,,,,,,0.9930486593843099,1.0,0.9965122072745392,0.0007777777777777777,0.0,0.9992222222222222,0.9996111111111111,healthcare_A3_r10_s1244,healthcare,,HYBRID_V3_GOVERNED,1000.0,7.0,0.0,8993.0,A3,0.1
,,,,,,,0.354978354978355,0.82,0.4954682779456194,0.01505050505050505,0.18,0.9849494949494949,0.9024747474747474,healthcare_A4_r01_s1342,healthcare,,HYBRID_V3_GOVERNED,82.0,149.0,18.0,9751.0,A4,0.01
,,,,,,,0.8611111111111112,0.806,0.8326446280991736,0.006842105263157895,0.194,0.9931578947368421,0.899578947368421,healthcare_A4_r05_s1343,healthcare,,HYBRID_V3_GOVERNED,403.0,65.0,97.0,9435.0,A4,0.05
,,,,,,,0.9943181818181818,0.7,0.8215962441314553,0.00044444444444444447,0.3,0.9995555555555555,0.8497777777777777,healthcare_A4_r10_s1344,healthcare,,HYBRID_V3_GOVERNED,700.0,4.0,300.0,8996.0,A4,0.1
,,,,,,,0.026881720430107527,0.05,0.03496503496503497,0.018282828282828283,0.95,0.9817171717171718,0.5158585858585859,healthcare_A5_r01_s1442,healthcare,,HYBRID_V3_GOVERNED,5.0,181.0,95.0,9719.0,A5,0.01
,,,,,,,0.1927710843373494,0.064,0.0960960960960961,0.014105263157894737,0.936,0.9858947368421053,0.5249473684210526,healthcare_A5_r05_s1443,healthcare,,HYBRID_V3_GOVERNED,32.0,134.0,468.0,9366.0,A5,0.05
,,,,,,,0.34177215189873417,0.054,0.09326424870466321,0.011555555555555555,0.946,0.9884444444444445,0.5212222222222223,healthcare_A5_r10_s1444,healthcare,,HYBRID_V3_GOVERNED,54.0,104.0,946.0,8896.0,A5,0.1
,,,,,,,0.2946058091286307,0.71,0.4164222873900293,0.01717171717171717,0.29,0.9828282828282828,0.8464141414141414,healthcare_A6_r01_s1542,healthcare,,HYBRID_V3_GOVERNED,71.0,170.0,29.0,9730.0,A6,0.01
,,,,,,,0.8321167883211679,0.684,0.7508232711306257,0.007263157894736842,0.316,0.9927368421052631,0.8383684210526317,healthcare_A6_r05_s1543,healthcare,,HYBRID_V3_GOVERNED,342.0,69.0,158.0,9431.0,A6,0.05
,,,,,,,0.9785604900459418,0.639,0.7731397459165155,0.0015555555555555555,0.361,0.9984444444444445,0.8187222222222222,healthcare_A6_r10_s1544,healthcare,,HYBRID_V3_GOVERNED,639.0,14.0,361.0,8986.0,A6,0.1
,,,,,,,0.03867403314917127,0.07,0.0498220640569395,0.017575757575757574,0.93,0.9824242424242424,0.5262121212121212,healthcare_A7_r01_s1642,healthcare,,HYBRID_V3_GOVERNED,7.0,174.0,93.0,9726.0,A7,0.01
,,,,,,,0.2388888888888889,0.086,0.1264705882352941,0.014421052631578947,0.914,0.985578947368421,0.5357894736842105,healthcare_A7_r05_s1643,healthcare,,HYBRID_V3_GOVERNED,43.0,137.0,457.0,9363.0,A7,0.05
,,,,,,,0.2827586206896552,0.041,0.07161572052401748,0.011555555555555555,0.959,0.9884444444444445,0.5147222222222222,healthcare_A7_r10_s1644,healthcare,,HYBRID_V3_GOVERNED,41.0,104.0,959.0,8896.0,A7,0.1
,,,,,,,0.038182512409316534,1.0,0.0735564545788893,0.2544444444444444,0.0,0.7455555555555555,0.8727777777777778,retail_A1_r01_s2042,retail,,HYBRID_V3_GOVERNED,100.0,2519.0,0.0,7381.0,A1,0.01
,,,,,,,0.16835016835016836,1.0,0.2881844380403459,0.26,0.0,0.74,0.87,retail_A1_r05_s2043,retail,,HYBRID_V3_GOVERNED,500.0,2470.0,0.0,7030.0,A1,0.05
,,,,,,,0.30931023816888337,1.0,0.4724781478856603,0.24811111111111112,0.0,0.7518888888888889,0.8759444444444444,retail_A1_r10_s2044,retail,,HYBRID_V3_GOVERNED,1000.0,2233.0,0.0,6767.0,A1,0.1
,,,,,,,0.03694126339120798,1.0,0.07125044531528321,0.2633333333333333,0.0,0.7366666666666667,0.8683333333333334,retail_A2_r01_s2142,retail,,HYBRID_V3_GOVERNED,100.0,2607.0,0.0,7293.0,A2,0.01
,,,,,,,0.152114390021296,1.0,0.2640612622128334,0.29336842105263156,0.0,0.7066315789473684,0.8533157894736842,retail_A2_r05_s2143,retail,,HYBRID_V3_GOVERNED,500.0,2787.0,0.0,6713.0,A2,0.05
,,,,,,,0.25176233635448136,1.0,0.40225261464199513,0.3302222222222222,0.0,0.6697777777777778,0.8348888888888889,retail_A2_r10_s2144,retail,,HYBRID_V3_GOVERNED,1000.0,2972.0,0.0,6028.0,A2,0.1
,,,,,,,0.037778617302606725,1.0,0.0728066982162359,0.25727272727272726,0.0,0.7427272727272727,0.8713636363636363,retail_A3_r01_s2242,retail,,HYBRID_V3_GOVERNED,100.0,2547.0,0.0,7353.0,A3,0.01
,,,,,,,0.176056338028169,1.0,0.2994011976047904,0.2463157894736842,0.0,0.7536842105263157,0.8768421052631579,retail_A3_r05_s2243,retail,,HYBRID_V3_GOVERNED,500.0,2340.0,0.0,7160.0,A3,0.05
,,,,,,,0.3363605785401951,1.0,0.5033979360684621,0.21922222222222223,0.0,0.7807777777777778,0.8903888888888889,retail_A3_r10_s2244,retail,,HYBRID_V3_GOVERNED,1000.0,1973.0,0.0,7027.0,A3,0.1
,,,,,,,0.03721622627465575,1.0,0.07176175098672406,0.26131313131313133,0.0,0.7386868686868687,0.8693434343434343,retail_A4_r01_s2342,retail,,HYBRID_V3_GOVERNED,100.0,2587.0,0.0,7313.0,A4,0.01
,,,,,,,0.17397355601948503,1.0,0.2963841138114997,0.24989473684210525,0.0,0.7501052631578947,0.8750526315789473,retail_A4_r05_s2343,retail,,HYBRID_V3_GOVERNED,500.0,2374.0,0.0,7126.0,A4,0.05
,,,,,,,0.3155569580309246,1.0,0.47973135044375154,0.241,0.0,0.759,0.8795,retail_A4_r10_s2344,retail,,HYBRID_V3_GOVERNED,1000.0,2169.0,0.0,6831.0,A4,0.1
,,,,,,,0.037778617302606725,1.0,0.0728066982162359,0.25727272727272726,0.0,0.7427272727272727,0.8713636363636363,retail_A5_r01_s2442,retail,,HYBRID_V3_GOVERNED,100.0,2547.0,0.0,7353.0,A5,0.01
,,,,,,,0.1737921445950643,1.0,0.29612081729345574,0.2502105263157895,0.0,0.7497894736842106,0.8748947368421053,retail_A5_r05_s2443,retail,,HYBRID_V3_GOVERNED,500.0,2377.0,0.0,7123.0,A5,0.05
,,,,,,,0.3114294612270321,1.0,0.4749465685110425,0.24566666666666667,0.0,0.7543333333333333,0.8771666666666667,retail_A5_r10_s2444,retail,,HYBRID_V3_GOVERNED,1000.0,2211.0,0.0,6789.0,A5,0.1
,,,,,,,0.03775743707093822,0.99,0.07274063188831742,0.2548484848484848,0.01,0.7451515151515151,0.8675757575757576,retail_A6_r01_s2542,retail,,HYBRID_V3_GOVERNED,99.0,2523.0,1.0,7377.0,A6,0.01
,,,,,,,0.17841726618705037,0.992,0.3024390243902439,0.24042105263157895,0.008,0.759578947368421,0.8757894736842105,retail_A6_r05_s2543,retail,,HYBRID_V3_GOVERNED,496.0,2284.0,4.0,7216.0,A6,0.05
,,,,,,,0.3190598840952994,0.991,0.4827082318558207,0.235,0.009,0.765,0.878,retail_A6_r10_s2544,retail,,HYBRID_V3_GOVERNED,991.0,2115.0,9.0,6885.0,A6,0.1
,,,,,,,0.00696594427244582,0.18,0.013412816691505217,0.2591919191919192,0.82,0.7408080808080808,0.46040404040404037,retail_A7_r01_s2642,retail,,HYBRID_V3_GOVERNED,18.0,2566.0,82.0,7334.0,A7,0.01
,,,,,,,0.03438843298163345,0.176,0.057535142203334416,0.26010526315789473,0.824,0.7398947368421053,0.45794736842105266,retail_A7_r05_s2643,retail,,HYBRID_V3_GOVERNED,88.0,2471.0,412.0,7029.0,A7,0.05
,,,,,,,0.08169250104733976,0.195,0.11514614703277237,0.24355555555555555,0.805,0.7564444444444445,0.47572222222222227,retail_A7_r10_s2644,retail,,HYBRID_V3_GOVERNED,195.0,2192.0,805.0,6808.0,A7,0.1
